model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,mean_rating,distance_sum,rating_min,speed_max,user_ride_quality_median,deviation_normal_count,user_uniq,target_bin
VW Polo,economy,petrol,2.9,2015,76386,2018,4.389252873563218,15135150.87287635,0.1,191.74853070617343,9.701133328108645,174,174,0
Smart ForFour,economy,petrol,4.28,2014,61422,2019,4.075114942528735,13199274.876581397,0.1,181.64439680780143,-10.04701304588536,174,170,1
Kia Sportage,standart,petrol,4.18,2011,942,2020,4.642126436781609,11029529.49502117,0.4,200.0,6.521499923433036,174,168,0
Nissan Qashqai,standart,petrol,4.38,2011,3942,2017,4.534655172413793,12811176.022895193,0.1,165.0,1.9837579510542445,174,172,0
Kia Sportage,standart,petrol,3.24,2013,40935,2014,4.592758620689655,4848691.484802692,0.0,200.0,-2.3215506054688366,174,174,0
VW Tiguan,economy,petrol,4.92,2017,120326,2020,4.627241379310345,14866816.04912872,0.1,124.02495331958552,0.4022236464044902,174,167,0
VW Polo VI,economy,petrol,6.2,2014,65164,2022,4.757528735632183,13812161.294305723,0.1,163.72750653584623,9.672938452283052,174,174,0
Audi Q3,premium,petrol,5.04,2016,97349,2020,3.98735632183908,16349835.121897325,0.0,195.66895205922785,5.351587599370092,174,171,0
Smart ForFour,economy,petrol,6.22,2017,118864,2015,4.618333333333333,12367625.30993698,0.1,176.0,-2.039434706731797,174,170,0
Smart ForTwo,economy,petrol,4.92,2016,99711,2022,5.3870689655172415,8188200.833458311,0.1,99.73534286871347,1.2653522903760028,174,173,0
VW Polo,economy,petrol,2.48,2012,25357,2019,4.427643678160919,20292685.163016256,0.0,187.03298417906603,3.5221786987797152,174,172,0
VW Tiguan,economy,petrol,3.12,2013,36996,2019,5.36132183908046,13457761.987499025,0.1,124.88425710928044,0.1354449947216592,174,172,0
Kia Rio,economy,petrol,2.8,2015,93134,2019,4.295632183908047,15402293.078211209,0.1,181.5666367232892,-7.768241287793467,174,173,1
Kia Sportage,standart,petrol,4.68,2014,68376,2017,4.037011494252874,17643835.595261812,0.1,193.9106493251823,4.920173972611907,174,174,1
Renault Kaptur,standart,petrol,3.02,2015,87521,2020,3.867873563218391,9426384.246755611,0.0,184.7615506359436,-4.683869033855888,174,172,0
Renault Kaptur,standart,petrol,2.32,2014,69743,2016,4.57316091954023,8199046.421419384,0.26,152.0,11.543608451816024,174,173,0
Smart Coupe,economy,petrol,2.68,2014,59036,2015,3.970977011494253,13731633.952283334,0.1,187.34023558784008,-23.697569003151248,174,171,0
VW Polo,economy,petrol,5.32,2013,39171,2017,5.48448275862069,13505531.295447612,0.41,116.14711135109646,6.98491449304109,174,174,0
VW Tiguan,economy,petrol,2.36,2015,76737,2019,4.100747126436781,13773690.081404962,0.1,180.50947024713844,-7.175435702983952,174,171,1
VW Polo VI,economy,petrol,3.8,2015,85969,2015,4.140229885057472,20061468.153112706,0.1,188.67005716502769,-4.362716652261374,174,172,1
Mini Cooper,business,petrol,5.66,2014,64461,2016,3.87632183908046,13042720.61056529,0.1,188.5408522152968,-15.92103563250299,174,171,0
Skoda Rapid,economy,petrol,4.26,2017,123971,2016,5.276724137931034,12564304.617083164,0.1,104.25610009461664,-10.483451065842091,174,174,0
Kia Rio,economy,petrol,3.44,2014,58317,2022,4.677413793103448,15323705.679416165,0.1,184.0,-7.636136193154224,174,170,0
Renault Sandero,standart,petrol,2.92,2013,43304,2015,4.723275862068966,12065799.612270052,0.1,200.0,-0.1268869076713495,174,170,0
Smart ForFour,economy,petrol,5.08,2014,64904,2016,4.454942528735632,13850410.243003665,0.1,125.68514824770436,-5.202701280937151,174,171,0
Kia Sportage,standart,petrol,3.12,2011,3784,2019,5.508275862068966,9657558.317892052,0.1,108.45138364985092,2.23367933874646,174,173,0
Smart ForFour,economy,petrol,5.1,2013,46222,2016,4.912183908045977,12681531.8725611,0.59,175.53231108453326,2.1246426792334496,174,173,0
VW Polo VI,economy,petrol,4.02,2015,87263,2015,4.3982758620689655,14255437.099761171,0.0,198.0,-5.503697533064448,174,173,0
Renault Kaptur,standart,petrol,3.56,2012,21425,2019,4.57051724137931,6352801.1440215055,0.1,98.26992244343164,23.36783905527635,174,172,0
Skoda Rapid,economy,petrol,5.92,2013,50980,2018,4.709942528735632,10409879.10753268,0.79,198.56235956295865,-1.6786870339193525,174,170,0
Renault Kaptur,standart,petrol,5.26,2012,25355,2015,4.981436781609196,12132583.345506769,0.12,180.0,9.21766460954519,174,171,0
Smart Coupe,economy,petrol,5.08,2013,36243,2018,5.465057471264368,9535435.79773926,0.1,123.04252343957036,18.75762408572745,174,174,0
Nissan Qashqai,standart,petrol,4.2,2013,40072,2019,4.658275862068965,13042257.204475366,0.1,171.4721545185265,-2.022974111881979,174,172,0
Renault Kaptur,standart,petrol,3.6,2015,82153,2018,4.168563218390805,17517676.38434101,0.0,176.20474160069287,-0.5710311030761566,174,172,0
Renault Kaptur,standart,petrol,4.72,2015,73596,2022,4.54603448275862,12226042.772793556,0.1,107.27156590904612,-7.13348253409673,174,169,0
VW Polo,economy,petrol,4.9,2015,77670,2016,4.879252873563218,8402863.78902726,0.1,118.0,-1.311319266469465,174,171,0
Smart ForFour,economy,petrol,3.24,2015,90837,2016,4.80448275862069,13690667.9101358,0.1,200.0,-13.803113230456168,174,172,0
VW Polo,economy,petrol,6.46,2011,3032,2016,5.301781609195403,12787454.404331394,0.95,122.71965944035604,-18.195057108799848,174,174,0
Mercedes-Benz E200,business,petrol,4.46,2011,3417,2021,4.406954022988505,10836275.228313312,0.0,177.36995592725688,35.77049335204191,174,174,0
Renault Sandero,standart,petrol,5.52,2015,81452,2014,4.625689655172414,14432387.488071589,0.1,172.09270478712477,-13.019805408338549,174,170,0
Kia Rio X-line,economy,petrol,5.44,2015,88167,2017,4.053908045977011,20958757.000540618,0.1,186.3967414917062,1.0566708086066223,174,172,0
Hyundai Solaris,economy,petrol,4.7,2012,22882,2017,4.46,12404813.446555432,0.1,198.8882334407548,-1.884894663283856,174,173,1
Smart ForFour,economy,petrol,3.88,2017,114896,2018,3.84528735632184,10315802.64886549,0.1,165.7013189779014,4.251058333003276,174,170,0
Kia Sportage,standart,petrol,4.22,2011,1933,2019,4.178448275862069,7841316.11745519,0.1,166.34621332967444,1.14045933266884,174,171,0
Kia Rio X,economy,petrol,5.08,2015,79896,2017,4.877471264367816,3763315.001354759,0.1,158.01332996995814,-7.799674911433551,174,171,0
VW Polo VI,economy,petrol,5.36,2013,44425,2017,4.607241379310345,16659940.253545718,0.1,118.17759261154195,12.46693936881528,174,173,0
Renault Sandero,standart,petrol,4.08,2013,43899,2017,4.299885057471264,13199349.587986955,0.0,188.0,3.4040311539370505,174,170,0
Nissan Qashqai,standart,petrol,3.28,2014,67583,2016,4.729080459770115,8277310.979174923,0.1,160.0,-12.499885267198632,174,169,0
Smart ForFour,economy,petrol,5.58,2015,88015,2015,4.318620689655172,11506879.456586532,0.1,111.08600074024784,7.718635868625268,174,173,0
Hyundai Solaris,economy,petrol,3.58,2015,73378,2019,3.98367816091954,18565708.230326224,0.1,190.293642033568,3.5479926149230003,174,170,0
VW Polo VI,economy,petrol,4.9,2012,17883,2022,4.537413793103449,9446650.471709931,0.1,126.29707254786732,-3.5592974928823238,174,173,0
Kia Rio X-line,economy,petrol,4.92,2012,22779,2017,4.050459770114943,11657732.521843277,0.1,185.20459528606315,-1.8347951382959489,174,172,1
VW Polo,economy,petrol,3.46,2013,45026,2016,4.651666666666666,17701024.93868382,0.1,134.59318331990656,-1.9458533073974151,174,173,0
Kia Sportage,standart,petrol,4.3,2015,97217,2017,4.037873563218391,5738583.4285895005,0.1,183.4688248223327,2.975422917237036,174,171,0
Smart Coupe,economy,petrol,3.74,2015,72534,2015,4.424310344827586,11051838.230342234,0.0,200.0,-36.99344886566879,174,172,0
Kia Sportage,standart,petrol,5.94,2012,20340,2021,4.267126436781609,18742306.593751144,0.1,158.0,-5.276274775856487,174,172,0
Mini Cooper,business,petrol,4.34,2012,28587,2017,3.978505747126437,9444980.83798876,0.1,192.0,-2.3330716619803464,174,172,1
Kia Rio,economy,petrol,3.48,2014,60384,2020,4.576034482758621,4565346.742769063,0.1,178.0,2.605694375709227,174,171,0
Smart Coupe,economy,petrol,4.9,2016,107225,2015,5.320344827586207,19890307.01181796,0.78,123.63581936929354,-0.3475145542820081,174,174,0
VW Polo VI,economy,petrol,4.4,2011,1069,2022,4.427298850574712,17208787.291664258,0.1,193.1327730743734,4.817987977318508,174,173,0
Smart ForFour,economy,petrol,4.56,2015,90457,2015,4.206379310344827,11080950.98100222,0.1,176.67433468793828,-3.9615052560788655,174,171,0
VW Tiguan,economy,petrol,2.38,2014,64678,2021,4.271781609195402,17615523.701090876,0.1,187.0,-6.669915147169191,174,170,1
Nissan Qashqai,standart,petrol,2.98,2012,26096,2020,4.481781609195402,15525966.421470491,0.1,101.47767344334112,4.203160116481325,174,174,0
Smart ForFour,economy,petrol,4.7,2014,67461,2019,5.391666666666667,12750435.325901514,0.1,103.5717728529346,-22.751642103149376,174,173,0
Kia Rio X,economy,petrol,3.22,2015,85749,2018,4.257528735632183,14421917.076151498,0.1,179.26664960914928,6.075371685772818,174,174,0
Nissan Qashqai,standart,petrol,3.18,2012,23184,2020,4.812873563218391,10525793.77426899,0.15,171.17037754185765,4.961579268007466,174,172,0
Kia Rio,economy,petrol,3.76,2015,79829,2016,5.629942528735632,21601447.34476912,0.1,104.75947349086726,6.658019718515693,174,171,0
Kia Rio X-line,economy,petrol,6.48,2013,41855,2021,4.587988505747126,20023637.94641658,0.1,118.22735449055818,-3.72682130170761,174,173,0
Fiat 500,business,petrol,3.96,2015,81727,2016,4.2844252873563216,15128549.76223457,0.0,176.1771966673803,16.77604744714651,174,171,0
Smart Coupe,economy,petrol,5.14,2016,107477,2017,4.596149425287356,16843303.43031578,0.1,155.5077786556761,-3.9207158314297113,174,170,0
Kia Rio,economy,petrol,5.32,2013,37237,2020,5.000287356321839,13317719.872577162,0.1,188.86887840655424,6.420347846896107,174,167,0
Mini Cooper,business,petrol,2.54,2012,18383,2022,4.339827586206897,19152968.18762453,0.16,153.0,2.6098085396613886,174,173,0
Smart Coupe,economy,petrol,4.88,2013,45460,2022,4.660747126436782,11068671.6099223,0.1,199.7895424761316,-14.9091410310837,174,171,0
VW Tiguan,economy,petrol,2.8,2013,41827,2022,4.868735632183908,13256804.396867694,0.1,180.0,13.101523256137815,174,169,0
Kia Sportage,standart,petrol,4.98,2013,37673,2015,3.9293103448275866,21278767.49217712,0.0,194.84455804698607,9.68537613325205,174,173,0
Kia Rio X,economy,petrol,4.32,2013,41669,2017,5.250402298850575,8671417.407138377,0.54,113.9197717464681,6.802865991352579,174,173,0
Kia Sportage,standart,petrol,3.96,2014,61815,2019,4.341666666666667,14815877.67509905,0.0,182.47382176572444,-8.586310165723727,174,174,0
Kia Rio X,economy,petrol,4.62,2012,19661,2015,4.762183908045977,11193818.104440903,0.87,200.0,0.4059730217267783,174,171,0
Renault Sandero,standart,petrol,3.62,2012,21616,2017,3.8577011494252873,11275972.301674206,0.1,189.49222400982185,5.952881555290309,174,173,0
Kia Rio,economy,petrol,3.26,2015,88552,2019,4.636091954022988,12143930.411632484,0.1,155.34364261212752,1.905349571020201,174,172,0
Smart Coupe,economy,petrol,3.22,2017,108130,2018,4.524942528735632,7708144.193017061,0.1,151.0,11.159314600492396,174,171,0
Nissan Qashqai,standart,petrol,4.8,2014,65444,2020,4.307701149425287,15354996.572168702,0.0,184.1955564864762,-19.61370623495307,174,172,0
Kia Rio X,economy,petrol,3.94,2013,53235,2017,4.453448275862069,17443338.673317213,0.1,154.0,-6.262443095545644,174,173,0
Kia Rio X-line,economy,petrol,4.74,2014,54311,2020,4.568103448275863,19906568.688692413,0.1,200.0,19.786424299201087,174,172,0
Kia Rio X-line,economy,petrol,4.58,2011,625,2018,4.306091954022988,13967074.159487115,0.1,172.17850568056866,-20.479053454357157,174,171,0
Kia Rio X-line,economy,petrol,4.34,2015,87982,2021,4.776034482758621,10250330.857970508,0.47,193.0,-17.451768764590316,174,174,0
Smart ForFour,economy,petrol,4.8,2013,50912,2019,4.562586206896552,10242527.384665206,1.2,158.0,4.585309326474304,174,172,0
Fiat 500,business,petrol,4.16,2015,87466,2018,4.602931034482759,18041439.51742481,0.59,125.3011877831226,0.1517771679989856,174,170,0
Smart ForTwo,economy,petrol,4.66,2017,136056,2021,4.577816091954023,11083289.768635308,0.1,115.83708622267685,-8.868639350313567,174,173,0
Nissan Qashqai,standart,petrol,3.88,2015,84417,2017,4.215,12006547.229887236,0.1,192.7998178040227,-1.4107034531091407,174,173,1
Hyundai Solaris,economy,petrol,4.02,2015,71710,2020,4.479770114942529,10194047.644578032,0.1,177.09460480418062,1.449987252637433,174,172,0
Smart ForTwo,economy,petrol,4.96,2016,91828,2020,5.208678160919541,16470813.712805752,0.29,115.43651573787524,2.1510985523718853,174,172,0
VW Polo,economy,petrol,5.7,2015,98522,2016,4.946954022988506,5997630.453929257,0.1,190.0,-2.661700639257893,174,172,0
Skoda Rapid,economy,petrol,4.54,2015,91432,2022,4.57551724137931,14010051.899571966,0.1,93.0,1.929159951208576,174,173,0
Hyundai Solaris,economy,petrol,6.06,2015,76421,2015,4.425,11893169.726268718,0.1,116.28802376647,12.12512120721097,174,173,0
VW Tiguan,economy,petrol,3.98,2017,108418,2020,4.751551724137931,12332364.655862616,0.1,122.0525937286212,-6.036773484741202,174,171,0
Kia Rio X-line,economy,petrol,3.06,2015,89872,2017,4.712816091954023,10422844.622717202,0.1,185.75446456421693,0.4119337958271732,174,172,0
Kia Rio,economy,petrol,6.0,2013,41053,2017,4.039137931034483,18366344.420009326,0.1,163.67791886292167,-3.199563794240095,174,170,0
Renault Kaptur,standart,petrol,4.4,2015,81210,2015,4.115862068965517,17586248.29584378,0.1,184.9219296155895,-3.758710372832669,174,171,0
Renault Sandero,standart,petrol,6.22,2015,88158,2017,4.765689655172414,17754625.82165989,0.1,196.06812923219704,5.486051648014609,174,173,0
VW Tiguan,economy,petrol,3.66,2014,57897,2019,5.272068965517241,6756413.554111234,0.1,118.8093184021041,7.390175724356732,174,174,0
VW Polo VI,economy,petrol,5.28,2015,74076,2016,4.482988505747127,13272406.849392502,0.1,194.0,-2.576521689828172,174,174,1
Smart Coupe,economy,petrol,3.76,2015,71170,2017,4.647586206896551,15653140.7608162,0.0,184.3267829376656,22.31840886172937,174,173,0
VW Tiguan,economy,petrol,4.8,2017,129853,2018,4.0216091954022986,18790342.59374134,0.1,193.0504617998358,6.792893356973064,174,171,1
VW Tiguan,economy,petrol,5.46,2013,43459,2020,4.060287356321839,14890466.664827174,0.1,178.37445688607892,8.942345085060612,174,168,0
MINI CooperSE,business,electro,5.06,2015,81678,2015,5.4494252873563225,15551320.711171456,0.21,123.6168164239498,12.613966443611345,174,173,0
Smart ForTwo,economy,petrol,3.4,2017,128361,2017,3.6570689655172415,13569546.821595682,0.1,181.3373927792803,5.599295456108278,174,171,0
VW Polo VI,economy,petrol,6.02,2015,82215,2016,4.095919540229885,19622275.85661853,0.1,192.88242068329555,12.263969602101769,174,171,0
Smart ForFour,economy,petrol,5.44,2017,130700,2020,3.7185632183908046,19477259.912272904,0.1,185.2334141788371,-11.053720851551184,174,174,0
VW Tiguan,economy,petrol,6.1,2015,81149,2021,5.2972413793103446,10009417.197054684,0.1,111.82264208466066,9.651313489014562,174,174,0
Nissan Qashqai,standart,petrol,2.96,2015,75950,2020,4.595057471264368,9579528.36431405,0.1,153.3147923586651,-14.546599825287585,174,171,0
VW Polo,economy,petrol,5.32,2011,3093,2020,5.326896551724138,14287447.58293968,0.1,111.552803276463,0.6519884379028418,174,172,0
Hyundai Solaris,economy,petrol,2.4,2015,86653,2016,4.440057471264368,12485135.686003584,0.1,192.0815203251105,4.869181854045268,174,174,0
Renault Kaptur,standart,petrol,4.28,2012,21143,2019,5.18419540229885,10820301.992492717,0.1,108.36563457044991,2.5527388154944197,174,174,0
Kia Rio,economy,petrol,4.86,2012,25560,2018,4.722758620689655,17475528.566894583,0.71,183.0,15.626743001303428,174,169,0
VW Polo VI,economy,petrol,5.1,2013,44777,2017,4.102931034482759,16022534.3448254,0.1,191.98664379259685,-4.219903811171316,174,171,0
Renault Kaptur,standart,petrol,3.96,2014,56745,2014,4.640689655172414,11537483.46363375,0.1,162.90207984037684,8.91025655119634,174,174,0
Nissan Qashqai,standart,petrol,4.94,2015,87155,2018,4.2845402298850574,23259316.321418986,0.1,189.08319272412285,-2.489445299001936,174,171,1
Nissan Qashqai,standart,petrol,7.06,2014,61884,2020,4.4847701149425285,12006466.834505366,0.1,160.0,0.8215372989777994,174,171,0
VW Polo VI,economy,petrol,4.74,2012,19287,2020,4.589655172413793,10142435.766233396,0.1,167.20370939762688,-6.464753371206738,174,174,0
Skoda Rapid,economy,petrol,4.9,2014,66736,2019,4.489195402298851,13988978.234435435,0.1,117.06080121617477,2.997621776191038,174,173,0
Skoda Rapid,economy,petrol,5.26,2014,61910,2018,3.8731034482758617,16686886.9887941,0.1,172.43574218088537,-11.54192313880451,174,172,0
Mercedes-Benz E200,business,petrol,4.28,2015,79431,2016,4.499080459770116,7826035.787653498,0.0,191.1132674410889,8.294658969321585,174,173,0
Renault Kaptur,standart,petrol,3.76,2014,57020,2018,5.316264367816092,10707544.875868091,0.19,121.08902348706874,-19.02654648868516,174,174,0
VW Polo,economy,petrol,6.96,2012,27881,2018,4.559655172413793,8813381.062194753,0.23,159.57598615682787,-2.7225540152862173,174,171,0
Hyundai Solaris,economy,petrol,4.8,2015,98826,2017,4.555057471264368,14191212.891789611,0.1,118.7708934899814,-0.8079607912487079,174,166,0
Kia Rio X-line,economy,petrol,5.04,2015,89433,2015,4.690747126436782,11664107.711954026,0.1,105.2193182882177,-13.21534253048022,174,173,0
Nissan Qashqai,standart,petrol,4.18,2014,63534,2019,5.2699425287356325,9377806.207455248,0.1,120.1671685783652,-3.643152887275472,174,172,0
Smart ForFour,economy,petrol,4.34,2013,40509,2016,4.085862068965517,13721477.512241632,0.1,183.0152471132004,9.49464957792802,174,171,0
Hyundai Solaris,economy,petrol,5.34,2013,40654,2020,4.552298850574712,12924443.500981309,0.1,156.0,16.23498519904201,174,171,0
Nissan Qashqai,standart,petrol,2.86,2014,64524,2021,4.167068965517242,21051507.37286984,0.1,187.9061682439316,-1.358495038528083,174,172,1
Kia Rio X,economy,petrol,4.26,2015,86897,2015,4.303505747126437,15941854.614146538,0.1,193.54771785747167,-2.2189517874415814,174,173,0
VW Polo VI,economy,petrol,3.58,2015,99295,2014,4.3885632183908045,15742246.60360016,0.0,202.92059579332425,-13.637503773934746,174,173,0
Smart ForTwo,economy,petrol,4.4,2016,94152,2016,4.714770114942529,9411295.86144496,0.1,169.1531499762553,-6.502727297633882,174,169,0
Renault Sandero,standart,petrol,4.7,2014,67441,2019,5.4719540229885055,14217039.836885586,0.1,100.56835458443614,-8.293138072375946,174,172,0
Kia Rio,economy,petrol,5.98,2013,44604,2019,4.246379310344827,21276298.946259536,0.1,177.92202659802163,-3.740320926927014,174,174,0
Renault Kaptur,standart,petrol,5.02,2015,79579,2019,4.061264367816092,15338188.107360246,0.1,175.86857356993582,-5.016372507162374,174,172,0
Kia Sportage,standart,petrol,5.14,2013,52335,2018,4.725344827586207,16378717.891573165,0.69,101.72430051662872,1.414449028379994,174,174,0
Mini Cooper,business,petrol,4.2,2013,36149,2021,4.30867816091954,22050902.72628586,0.1,168.78248660578166,-16.623420089677886,174,170,0
