signal_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,label
734,-0.3148105,-0.2311507,-0.1471555,-0.03778651,0.06683769,0.02262316,0.05736422,0.2500711,0.4824446,0.5404857,0.4186915,0.3806116,0.2696872,-0.02675116,-0.2346511,-0.2505197,-0.1864439,-0.1575543,-0.09655922,-0.02826944,-0.1019564,-0.1767579,-0.197845,-0.2261945,-0.1973776,-0.1874597,-0.1997684,-0.1701389,-0.1583991,-0.1417316,-0.06727759,0.02286439,0.02434416,0.001163019,0.05636181,0.09438847,0.1837069,0.2991686,0.2546802,0.2201435,0.2409743,0.1914557,0.1353182,0.04566971,-0.0007903553,0.09920069,0.1822197,0.1640956,-0.007196937,-0.3125088,-0.434108,-0.3248693,-0.2694897,-0.2671978,-0.2462023,-0.2716069,-0.2712846,-0.2096968,-0.09673171,0.08373145,0.1502951,0.1176996,0.247576,0.4444497,0.4983716,0.4876161,0.4630548,0.2456233,-0.1239553,-0.263826,-0.1589661,-0.1228431,-0.08406209,0.06866608,0.07202874,-0.07408328,-0.1515317,-0.2020932,-0.2302617,-0.2532778,-0.2500771,-0.1587912,-0.1661857,-0.2055842,-0.168047,-0.1321335,0.003432217,0.1180596,0.1286932,0.1569008,0.1845598,0.2485623,0.2876395,0.2691835,0.2344819,0.1183792,0.02002703,-0.004421286,0.0278698,0.1140398,0.1835185,0.242132,0.1635778,-0.115935,-0.3548462,-0.3813471,-0.2996215,-0.293431,-0.2649114,-0.2231646,-0.2650934,-0.198686,-0.1442343,-0.1113983,0.03936007,0.02279323,0.005071047,0.2441566,0.5335738,0.6792975,0.552436,0.395181,0.2582941,-0.07642731,-0.2885468,-0.2684134,-0.1996628,-0.05625156,0
736,-0.3062226,-0.3036777,-0.2766686,-0.2150492,-0.04838344,0.08811485,0.2339693,0.4241864,0.4479399,0.4049571,0.4455876,0.4258787,0.3409801,0.2672254,0.112481,-0.09132942,-0.2726496,-0.3614356,-0.2641847,-0.1895915,-0.183133,-0.1267431,-0.1411897,-0.1437243,-0.08018559,-0.0623408,-0.05258185,-0.05897215,-0.06359938,-0.04572438,-0.04121782,-0.01663326,0.0102947,0.04534326,0.0848655,0.07034827,0.06218698,0.0806536,0.08826405,0.1366237,0.2569223,0.3722471,0.3160795,0.09232882,-0.07128442,-0.05073541,0.117407,0.2193736,0.1179076,0.01792595,-0.0477098,-0.1851739,-0.2326313,-0.211981,-0.303387,-0.3709669,-0.347954,-0.3239486,-0.2559222,-0.2202529,-0.1790466,-0.02662757,0.07742042,0.1941445,0.3607894,0.4073411,0.3533595,0.298417,0.366058,0.4153443,0.2918158,0.12213,-0.1663543,-0.4456435,-0.4108324,-0.238051,-0.1541668,-0.1198118,-0.1132984,-0.1345048,-0.1318298,-0.1263413,-0.1111654,-0.05249007,-0.01501556,-0.006645978,-0.02216907,-0.03094294,0.001517546,0.02103002,0.03269403,0.02139224,-0.005532908,-0.0004348673,0.04859018,0.1774708,0.2830516,0.2667616,0.1512813,-0.02326429,-0.1149911,-0.06173205,0.1172384,0.3700765,0.4182616,0.1666769,-0.08080106,-0.1639569,-0.1663019,-0.1928646,-0.2755859,-0.3158936,-0.3055571,-0.2800504,-0.2214691,-0.207336,-0.2045821,-0.1291128,-0.01677931,0.1090536,0.2101749,0.2618485,0.2783783,0.3175934,0.4012003,0.4444347,0.4014207,0.2212791,0
737,-0.3071111,-0.2124445,-0.2000854,-0.1172718,-0.1042215,-0.1398486,-0.1248593,-0.1280448,-0.09686118,-0.07458884,-0.04687794,0.05002619,0.1219858,0.1561752,0.2176221,0.4045969,0.5135116,0.3347408,0.1829638,0.1491797,0.03694641,-0.09325185,-0.1076575,-0.0396394,-0.03070414,-0.06486337,-0.1081382,-0.1829195,-0.2160352,-0.2139503,-0.1885161,-0.1379984,-0.1141259,-0.1019401,-0.09170055,-0.07812561,-0.04193532,0.00753457,0.03334724,0.03543283,0.06664012,0.08135598,0.07200297,0.09538094,0.130608,0.1843335,0.1911414,0.1333796,0.132683,0.1799698,0.2468512,0.2982793,0.288628,0.2592404,0.1655953,0.006424745,-0.162133,-0.3198946,-0.3741075,-0.3340805,-0.2665717,-0.1821912,-0.1401841,-0.1503052,-0.1566752,-0.1415096,-0.1107835,-0.05491582,0.0009077156,0.07102568,0.1736478,0.2226231,0.3507412,0.5569693,0.5144789,0.3918411,0.2853016,0.03453864,0.0189486,0.07810413,-0.1183213,-0.07530481,0.02076357,-0.08468982,-0.03111934,-0.07995585,-0.2241051,-0.213623,-0.2223929,-0.1742755,-0.1445697,-0.1724066,-0.1414153,-0.1431441,-0.09723026,-0.06351334,-0.06884635,0.01126073,0.0875175,0.140858,0.1252973,0.09644871,0.1440564,0.1477454,0.1408371,0.1048312,0.04646262,0.1259137,0.2491731,0.3298766,0.3878411,0.3443153,0.1828579,-0.05677629,-0.3038996,-0.4443625,-0.4568473,-0.3801025,-0.2849016,-0.2481843,-0.2220528,-0.1872006,-0.1678525,-0.1274056,-0.08022366,0.006482519,0.1278233,0.1889204,0
739,-0.1188421,-0.06436297,-0.008033559,0.03273524,0.04077749,0.07678466,0.1427009,0.2016471,0.2451555,0.2263459,0.1853145,0.1559837,0.0911595,0.01803704,-0.02976392,-0.02561481,0.06697441,0.1642281,0.2006918,0.2013044,0.1236245,-0.0255031,-0.1405127,-0.1957747,-0.2291947,-0.2350058,-0.218967,-0.2212241,-0.233225,-0.2506169,-0.2669826,-0.2522864,-0.2063635,-0.1139089,-0.001592099,0.169163,0.4172728,0.4537745,0.2958086,0.2876097,0.310767,0.2915929,0.341676,0.2843654,0.07857348,-0.2046928,-0.3551815,-0.2152739,-0.1214699,-0.01042636,0.2145411,0.1745204,0.03175066,-0.07910806,-0.2616715,-0.3113433,-0.2835471,-0.2657597,-0.1997122,-0.1579938,-0.131605,-0.117993,-0.1155189,-0.1080932,-0.1018344,-0.04203397,0.03317036,0.08212729,0.1151888,0.1263079,0.1470874,0.1768731,0.2076811,0.2161761,0.2012471,0.1906599,0.1222214,0.01023606,-0.06177452,-0.06767271,0.02651023,0.188771,0.2679478,0.1736562,0.05350563,-0.01672646,-0.1476951,-0.2309846,-0.2097011,-0.2269794,-0.2391015,-0.2453587,-0.2916989,-0.2860221,-0.2468469,-0.2035516,-0.1465292,-0.07930588,0.05117799,0.2024351,0.3342656,0.3946717,0.3036484,0.2548888,0.3347578,0.3572997,0.3072203,0.177428,-0.06047532,-0.2437473,-0.2444526,-0.08848722,0.07661735,0.1040064,0.06003006,0.01663784,-0.1005573,-0.2014855,-0.215285,-0.2541528,-0.2506541,-0.1973749,-0.177939,-0.1425246,-0.1470932,-0.1561499,-0.1138786,-0.07170339,0
740,0.2272672,0.3468865,0.3439331,0.3473024,0.3431464,0.1752222,-0.1203831,-0.2872338,-0.2227606,-0.102042,-0.01009094,0.003105355,-0.1017891,-0.160084,-0.1456395,-0.1492677,-0.1428125,-0.1366189,-0.09151813,-0.01466491,-0.005189172,-0.02384273,-0.01892279,0.02369407,0.0885975,0.1217645,0.1189677,0.1223996,0.1919978,0.2789516,0.2859489,0.1970034,0.01972866,-0.1586294,-0.1443958,0.132042,0.4048022,0.3735182,0.08225893,-0.191007,-0.2582492,-0.2406301,-0.2966248,-0.3328367,-0.2891772,-0.2237409,-0.1400859,-0.108284,-0.118039,-0.06481449,-0.05083378,-0.02867816,0.06616731,0.07453072,0.1214145,0.2320203,0.2578562,0.3282526,0.4434359,0.4026388,0.06426727,-0.3211429,-0.2959529,-0.08959362,-0.07118756,-0.070453,-0.09733481,-0.2010759,-0.196221,-0.1663576,-0.1359748,-0.04789944,-0.038488,-0.05082258,-0.01873393,0.02901892,0.07671251,0.05898404,0.05552654,0.1033113,0.1940923,0.3332286,0.3459686,0.2249517,0.08815766,-0.1104982,-0.2197256,-0.04329786,0.151807,0.2116633,0.2943154,0.1283742,-0.2606766,-0.2932615,-0.2113428,-0.3272962,-0.3105235,-0.2290016,-0.1501484,-0.05413665,-0.09386145,-0.1008927,-0.088599,-0.09431237,0.01373854,0.08416149,0.09714807,0.1099599,0.1500038,0.2524181,0.3490263,0.4019281,0.2729809,0.1291229,0.1527815,-0.02851369,-0.2883304,-0.2079474,-0.1195248,-0.2152019,-0.2040689,-0.1878894,-0.2020501,-0.06980406,-0.02014835,-0.03907529,-0.00714362,-0.03297768,0
741,-0.2882903,-0.398043,-0.1697894,-0.03815539,-0.01571087,-0.01870747,-0.123822,-0.2180081,-0.2569126,-0.251328,-0.1712175,-0.1350784,-0.1203943,-0.1614139,-0.270753,-0.2645971,-0.1914031,-0.02694961,0.1816352,0.2325673,0.2366914,0.2387721,0.2429034,0.3368991,0.4154243,0.358114,0.2382799,0.1431692,-0.002808524,-0.07283953,0.03661459,0.08182518,0.04602336,-0.03816904,-0.2183646,-0.3213846,-0.3223114,-0.2978086,-0.2451309,-0.2195098,-0.2277685,-0.2361848,-0.2353147,-0.2212049,-0.1473087,0.06893759,0.3098519,0.3578726,0.338482,0.4537163,0.6237381,0.7002409,0.3538754,-0.2752313,-0.3720395,-0.1395854,-0.1187563,-0.03770851,-0.02863963,-0.1472478,-0.1551375,-0.2223194,-0.2407423,-0.1898159,-0.2134637,-0.1880285,-0.2340378,-0.3207982,-0.2693337,-0.1392038,0.08914856,0.2598751,0.2134856,0.1405396,0.1633814,0.323665,0.5214287,0.4717919,0.3352567,0.3432883,0.2740562,0.1185049,-0.008039627,-0.03968124,0.03451955,-0.07683746,-0.2215934,-0.2131602,-0.2792732,-0.3205726,-0.3406403,-0.3353276,-0.2521738,-0.2444677,-0.1994962,-0.1759616,-0.179361,-0.07291659,0.067258,0.3007114,0.3989254,0.2980727,0.3476682,0.5255649,0.6017003,0.2432294,-0.2671638,-0.2692402,-0.1604746,-0.1894688,-0.01148348,0.03057048,-0.1101327,-0.1259587,-0.2378036,-0.2893234,-0.18739,-0.1992351,-0.1728598,-0.1653009,-0.2400407,-0.2435127,-0.2166191,-0.05035216,0.1549716,0.1956173,0.1932732,0.2106889,0
742,0.1717313,0.1252838,0.1694125,0.1798528,0.1534929,0.2019912,0.2482697,0.3202049,0.3613196,0.4254519,0.5403338,0.3612208,0.00229452,-0.1818323,-0.2740231,-0.3605295,-0.4491255,-0.5305701,-0.5396956,-0.4908807,-0.4136335,-0.3602059,-0.3182938,-0.1934283,-0.02040694,0.1371252,0.2674557,0.3773723,0.4429211,0.4570932,0.5262143,0.5481364,0.3369947,-0.01690888,-0.2570837,-0.2028777,-0.1233245,-0.1454293,-0.03501396,-0.03331575,-0.2184906,-0.2922432,-0.2543657,-0.1416101,-0.08150855,-0.1282551,-0.1558909,-0.18518,-0.1607671,-0.07938951,-0.01329467,0.01464383,0.01420329,0.1018305,0.1491922,0.102792,0.1312585,0.1506728,0.1651565,0.1904401,0.09892593,0.03080104,0.1654942,0.3366193,0.3346254,0.3308389,0.4074251,0.3269076,0.05737322,-0.2176622,-0.2762681,-0.2823085,-0.4700353,-0.491017,-0.4207453,-0.477384,-0.3860127,-0.331706,-0.3312009,-0.1860734,-0.06658939,0.1187496,0.2789454,0.3257301,0.4778728,0.5991382,0.5807515,0.4654773,0.2031223,-0.1525133,-0.2552411,-0.08057186,-0.0953442,-0.1020787,-0.01412029,-0.1641154,-0.2628986,-0.2774045,-0.2690113,-0.1490123,-0.1051635,-0.06355755,-0.102162,-0.1831937,-0.0794857,-0.01660456,0.009307143,0.04483915,0.0397583,0.1112277,0.1450269,0.132956,0.1785958,0.2122881,0.1596526,0.09004186,0.16044,0.2597119,0.2989736,0.3518937,0.3859389,0.4375177,0.3689587,0.01675734,-0.2964285,-0.2981934,-0.2881619,-0.4417055,0
743,0.2760635,0.4201327,0.334058,0.1425518,0.1562398,0.02033335,-0.1120304,0.147657,0.5554492,0.8228656,0.5460599,0.02108442,-0.216447,-0.461833,-0.6175443,-0.6059057,-0.6780481,-0.5793474,-0.366096,-0.1697751,0.07665033,0.1334479,0.1111953,0.1515214,0.1424863,0.2007533,0.3898382,0.629208,0.6365205,0.3875941,0.1947695,0.007123593,-0.09214845,-0.08511953,-0.1897127,-0.2735755,-0.4009454,-0.483986,-0.3291377,-0.2896943,-0.3562896,-0.3208398,-0.2043093,-0.05074543,-0.07125594,-0.1112781,-0.02953542,0.03107553,0.2552633,0.4548515,0.3440941,0.2716607,0.2759783,0.165225,0.09029136,0.09075065,0.141333,0.3202863,0.542778,0.5275727,0.1706976,-0.2141172,-0.4149499,-0.5285922,-0.5877609,-0.5828475,-0.5522968,-0.4893338,-0.3054734,-0.06486593,0.1097037,0.246393,0.2513561,0.1651773,0.1535785,0.2219573,0.468508,0.7519116,0.7251872,0.4107864,0.05730943,-0.1586635,-0.2075599,-0.1782781,-0.2075515,-0.3075256,-0.3600127,-0.3506141,-0.3548801,-0.3696651,-0.331838,-0.2629983,-0.1300048,0.0664105,0.09275978,-0.0456189,-0.1095409,-0.06331627,0.0306405,0.1944959,0.4063162,0.4184148,0.2260536,0.1497413,0.1738579,0.1456832,0.05202492,0.003982625,0.1952377,0.4477923,0.4448452,0.1636119,-0.1731931,-0.2828548,-0.2699709,-0.3604075,-0.4560822,-0.4807071,-0.4642998,-0.3773578,-0.2303231,-0.09215019,0.0002206255,0.05613003,0.08564321,0.0867915,0.1573604,0.4914727,0
745,0.4131756,0.3552318,0.3514737,0.1571366,-0.2318282,-0.4403665,-0.3750021,-0.2241188,-0.08189514,0.03523849,0.01512322,-0.07483526,-0.1393339,-0.2109003,-0.2007279,-0.1990762,-0.2447401,-0.2357169,-0.2420831,-0.1758606,-0.04116965,0.06154455,0.2060431,0.3144925,0.3311427,0.2981358,0.2361485,0.1875793,0.170652,0.2398235,0.2865891,0.1334423,-0.06509763,-0.1012656,-0.06805136,-0.08927571,-0.1186284,-0.1782094,-0.275443,-0.2958068,-0.2617415,-0.2277042,-0.1831739,-0.1573106,-0.1581056,-0.1868693,-0.2082441,-0.1500301,0.002254529,0.2263221,0.3938056,0.3860035,0.3744373,0.4388348,0.4328039,0.4303161,0.3602573,0.1284527,-0.08160881,-0.3086432,-0.3115759,-0.06548863,-0.08734811,-0.1057863,-0.05424873,-0.1778535,-0.1759943,-0.188124,-0.1979958,-0.1262652,-0.1979622,-0.1971143,-0.1920072,-0.1899665,-0.02838017,0.1060943,0.2446941,0.3136215,0.3237699,0.37747,0.3504428,0.3519947,0.3187776,0.1791068,0.04593825,-0.1075786,-0.1412551,-0.05240868,0.001791379,0.02090749,-0.01367912,-0.07030833,-0.1385102,-0.2363064,-0.2745641,-0.2399645,-0.221683,-0.2151293,-0.1804676,-0.1734369,-0.1912154,-0.1755167,-0.08379358,0.12855,0.3466957,0.424523,0.38545,0.299873,0.1956696,0.1462613,0.2606824,0.3417056,0.1327095,-0.142922,-0.2609901,-0.2925952,-0.2538104,-0.1527004,-0.0635518,-0.04429645,-0.1144607,-0.1842839,-0.17544,-0.1592929,-0.1768403,-0.2120013,-0.2755385,-0.2669684,0
746,0.07797062,-0.01139605,-0.115171,-0.06852432,0.09099019,0.1753238,0.2010992,0.1622129,0.03865136,-0.07132412,-0.1088783,-0.1204951,-0.2040338,-0.2372494,-0.1842287,-0.2311389,-0.2412824,-0.2070702,-0.2420546,-0.2206953,-0.2248732,-0.2325361,-0.156312,-0.04454361,0.1082035,0.134491,0.1120951,0.2338287,0.3941609,0.5617007,0.6055075,0.4210495,0.1575966,-0.05247894,-0.1214481,-0.1344342,-0.1528394,-0.1035115,-0.07337454,-0.08795583,-0.1014376,-0.1467587,-0.1742247,-0.1821577,-0.2081543,-0.2103893,-0.1752947,-0.1290832,-0.1224117,-0.1306192,-0.09875466,-0.06988707,-0.04609253,-0.01610169,0.003004571,0.03135324,0.05902123,0.07286517,0.0693722,0.07079493,0.1283684,0.202135,0.238997,0.2543701,0.2447981,0.1954865,0.1183571,0.03875263,-0.009193911,0.0123216,0.1168913,0.2529574,0.2864687,0.1587768,-0.007648163,-0.1345619,-0.2160744,-0.2390489,-0.264232,-0.288853,-0.2908515,-0.3265268,-0.3574601,-0.3499467,-0.3433807,-0.3233817,-0.2450088,-0.1092304,0.03314008,0.1764884,0.2614709,0.2288271,0.2760151,0.4632611,0.5578943,0.48379,0.3118313,0.125537,-0.05309436,-0.1885028,-0.1456416,-0.03491553,-0.01417184,-0.03092384,-0.09374644,-0.1717261,-0.217162,-0.252411,-0.2549045,-0.2456582,-0.2255489,-0.1828105,-0.1517183,-0.1086661,-0.0488165,-0.009214843,-0.000598227,0.0131896,0.04780436,0.0482527,0.03835047,0.04856905,0.05578738,0.1114326,0.2098676,0.2804239,0.3078033,0.2937343,0
748,-0.1361087,0.02739907,0.1904783,0.2246641,0.110301,-0.005993614,-0.1069564,-0.2315598,-0.277691,-0.2721905,-0.2250295,-0.1454025,-0.1513032,-0.1776725,-0.1877827,-0.2242851,-0.2098607,-0.1292119,0.03186811,0.2543653,0.3361078,0.2563553,0.2029958,0.1744248,0.1975664,0.3797893,0.4806641,0.191126,-0.314462,-0.4928271,-0.2084953,0.04772928,0.0554307,-0.003169579,-0.1020557,-0.2300125,-0.2669533,-0.2068412,-0.1207712,-0.03478759,-0.05070287,-0.1448284,-0.1348256,-0.09726437,-0.07061409,-0.0137472,-0.01795958,-0.01065242,-0.0012213,-0.007238144,0.100773,0.2572162,0.3418837,0.26935,0.1634091,0.1650158,0.1528734,0.2138636,0.2942622,0.1784912,0.04215632,-0.02411017,-0.09031111,-0.16211,-0.2552532,-0.3208185,-0.3241177,-0.2771559,-0.2312594,-0.2038717,-0.1789422,-0.204479,-0.2241513,-0.155092,-0.04945516,0.06534555,0.2267196,0.368431,0.3549211,0.2585909,0.2724558,0.470965,0.6858719,0.5677777,0.1216423,-0.3785626,-0.6048976,-0.259347,0.1310159,0.1185252,0.06572159,-0.03815082,-0.1710968,-0.222202,-0.3184198,-0.2590701,-0.1212451,-0.02988877,0.008716713,-0.1047294,-0.09793039,-0.02894018,-0.01395394,0.04721793,0.01921201,0.0234861,0.02603705,-0.01736859,0.06998699,0.182698,0.2968174,0.2948707,0.2109287,0.2193587,0.09482744,0.01589613,0.1187702,0.1068658,0.05425664,0.01348495,-0.03237344,-0.0726367,-0.1976751,-0.293846,-0.331638,-0.3244343,-0.247436,-0.2287182,0
749,-0.1825807,-0.1228487,-0.07289439,-0.07580789,-0.1039854,-0.1334881,-0.1307476,-0.03073982,0.113866,0.1881976,0.1846948,0.1655109,0.1577293,0.1830337,0.2195606,0.1797065,0.07757198,0.006563525,0.05784317,0.1890702,0.2202804,0.1844712,0.1556064,0.08875893,-0.02589987,-0.2445908,-0.3815311,-0.2801434,-0.2214945,-0.2421673,-0.2182694,-0.2440117,-0.2580219,-0.235743,-0.2282961,-0.1154231,0.08152217,0.2320615,0.3114439,0.3495789,0.35709,0.2595078,0.1559083,0.1956059,0.218832,0.1482983,0.0775502,-0.01948342,-0.09767476,-0.1031837,-0.1174805,-0.09499486,-0.04650885,-0.124604,-0.2344742,-0.2668224,-0.2512788,-0.1493976,-0.0208556,0.008501963,-0.05687335,-0.1195433,-0.1377834,-0.1014042,0.03494426,0.1646705,0.1758071,0.1395499,0.1293409,0.1385839,0.1285443,0.1088573,0.05120152,-0.004927571,0.1085299,0.3112174,0.4127996,0.3815898,0.2482697,0.04156842,-0.1974585,-0.3188399,-0.3137126,-0.3109181,-0.2803667,-0.2511438,-0.2694481,-0.2926511,-0.3083727,-0.2417793,-0.06974662,0.1437274,0.3321811,0.4164526,0.3844862,0.2558157,0.1421567,0.180623,0.2599969,0.2392186,0.1347093,-0.02612522,-0.1298286,-0.1274538,-0.1190651,-0.06598099,-0.01731864,-0.06218408,-0.1131504,-0.2068234,-0.2813596,-0.2468543,-0.1962843,-0.1118658,-0.07005955,-0.1051106,-0.08754234,-0.05150434,0.00468445,0.1035868,0.1942441,0.2565037,0.2381065,0.1889218,0.1834133,0.1821,0.1585085,0.04841914,0
751,-0.2048123,-0.1818523,-0.09229772,-0.01993761,0.09789066,0.1152106,0.08280355,0.1306697,0.1369993,0.226884,0.3433192,0.3562122,0.3117189,0.2333596,0.3242497,0.4708572,0.4669242,0.3478553,0.05641543,-0.2212055,-0.3754272,-0.4994615,-0.5219675,-0.5012685,-0.5002186,-0.4932501,-0.4804948,-0.4211812,-0.2591204,0.02851214,0.2556321,0.3442252,0.40121,0.3030817,0.1617102,0.2778899,0.4562882,0.4181367,0.09629199,-0.232873,0.004127247,0.3155424,0.03157791,-0.1710951,-0.2325426,-0.4445509,-0.3702684,-0.2904551,-0.295624,-0.1863555,-0.2418457,-0.213638,-0.08793328,-0.03515991,0.0931017,0.1214696,0.1183547,0.1403175,0.1247204,0.2583687,0.4111607,0.4067286,0.2373112,0.1023787,0.2780251,0.5155461,0.5206188,0.3409388,0.1232246,-0.09080062,-0.3763021,-0.4753385,-0.3692421,-0.4645362,-0.5067337,-0.4001659,-0.4816549,-0.4723802,-0.3981114,-0.3343884,0.01193568,0.2832356,0.3657842,0.4318213,0.3798935,0.3762217,0.4276231,0.3768084,0.09149344,-0.2230556,-0.03010045,0.3116955,0.2860295,0.08807999,-0.2070096,-0.399545,-0.3410365,-0.3106325,-0.2648578,-0.2009998,-0.2341836,-0.2042825,-0.1975202,-0.1765115,-0.04753838,0.004683166,0.04614953,0.09168893,0.1063863,0.1431062,0.1896984,0.3072374,0.3560363,0.2654504,0.2393646,0.3805347,0.5715266,0.5554517,0.3320303,0.03291686,-0.22312,-0.2904758,-0.3698746,-0.533325,-0.5210359,-0.4334407,-0.4545296,-0.4664733,0
752,0.07118473,0.1569215,0.1029372,0.03598759,0.1228066,0.1702923,0.2196609,0.2793976,0.1249441,-0.1078485,-0.1521328,-0.05552149,0.02589449,0.05373158,-0.006323768,-0.1332195,-0.1723284,-0.1444044,-0.1237698,-0.07402231,-0.04451631,-0.02175065,0.02074877,0.01642541,-0.01913683,-0.05558522,-0.069717,-0.03867833,-0.007152725,0.00772541,0.02464974,0.02670554,0.01398339,0.01351765,0.0167189,0.04965562,0.1659221,0.2791828,0.274028,0.2232338,0.1882496,0.1407806,0.2032911,0.3022973,0.1794856,-0.0005537016,-0.1021279,-0.196121,-0.1954479,-0.1709049,-0.1748281,-0.155398,-0.1627755,-0.1561397,-0.1627175,-0.1930169,-0.1856851,-0.1982678,-0.1968802,-0.1446242,-0.07753154,-0.01644152,0.02811719,0.07699979,0.06898244,0.04899655,0.1253528,0.2325563,0.3139624,0.291802,0.2153609,0.1919136,0.03582557,-0.2181904,-0.2684842,-0.08463838,0.144052,0.2020889,0.06639777,-0.1042893,-0.1720813,-0.1425079,-0.1164591,-0.08262084,-0.06311884,-0.07102053,-0.04115577,-0.03041822,-0.03857911,-0.04210131,-0.06172675,-0.05443676,-0.03173323,0.004404911,0.05197808,0.0706525,0.08950181,0.1124284,0.09723596,0.06488164,0.07303056,0.1387848,0.2167541,0.2222017,0.1760015,0.1697622,0.1573153,0.1384062,0.1774363,0.1889037,0.1115579,-0.004995296,-0.07635063,-0.09226381,-0.1257063,-0.1685464,-0.2070892,-0.2263043,-0.2106147,-0.2046148,-0.1914563,-0.1860657,-0.2100337,-0.2112448,-0.1869448,-0.1332571,-0.05100717,0.04646028,0
756,-0.3769543,-0.2568173,-0.03455819,0.2193433,0.5468166,0.7321397,0.4908585,0.2165509,0.1556424,0.2318777,0.2758878,0.02565045,-0.2348648,-0.1700109,-0.04599552,-0.03976776,-0.04444951,-0.05878649,-0.073305,-0.1185446,-0.2606043,-0.324032,-0.2449504,-0.1540078,-0.07461745,-0.07044555,-0.1282349,-0.1348799,-0.09558404,-0.0249328,0.04928592,0.08672061,0.1031414,0.1294879,0.2386016,0.3775629,0.3135188,0.04230766,-0.1965462,-0.2102457,0.01434521,0.1576806,0.08365099,0.06698793,0.07461998,-0.04630694,-0.1503012,-0.1797264,-0.2605469,-0.3844804,-0.4478658,-0.5221689,-0.5791481,-0.504118,-0.3595472,-0.1466218,0.04277221,0.1792421,0.4357319,0.5902206,0.4536097,0.3599525,0.4106337,0.3775657,0.2711086,0.02006371,-0.3140833,-0.2125131,0.04548213,-0.02122853,-0.02663029,-0.02785473,-0.1258371,-0.1459415,-0.2952216,-0.3186799,-0.1623969,-0.1138079,-0.04608866,-0.06332985,-0.08241347,-0.0307291,-0.07216206,-0.008514937,0.1165638,0.2228004,0.300465,0.3014704,0.3721838,0.2823868,0.001327682,-0.1217266,-0.0629477,0.1319399,0.3882092,0.5625208,0.4361437,0.1379868,0.03737151,-0.115076,-0.3285099,-0.3183743,-0.3112637,-0.3905093,-0.4246789,-0.3985109,-0.3872679,-0.3419311,-0.2107668,-0.1420595,-0.03442348,0.1805528,0.4381929,0.5981455,0.4491685,0.3133322,0.3243467,0.2479605,0.1113822,-0.08705037,-0.136384,0.05462286,0.1330949,0.01553176,-0.09277806,-0.06905955,-0.09382904,-0.2546508,0
757,0.374854,0.3917299,0.3033551,0.1141948,0.03336854,-0.04451826,-0.1229211,-0.06135895,0.01689004,0.02976499,-0.001941133,-0.0809599,-0.1702418,-0.255697,-0.284085,-0.2409238,-0.2360466,-0.2681858,-0.2853228,-0.3020327,-0.2801915,-0.2408287,-0.2246011,-0.1754692,-0.06960685,0.08731431,0.2452474,0.4261255,0.6409407,0.6166908,0.4357662,0.434839,0.3462699,-0.002265571,-0.3166975,-0.3340194,-0.1142955,-0.02164494,0.04123725,0.04079344,-0.2027493,-0.2558022,-0.2813152,-0.3188654,-0.1692058,-0.2608939,-0.2781041,-0.1602642,-0.1797795,-0.06004195,-0.01134466,0.07153887,0.251027,0.2681885,0.3521907,0.36378,0.2952548,0.302468,0.1913466,0.03709041,-0.0852874,-0.08170679,0.06348461,0.1919137,0.2867468,0.1479598,-0.1582893,-0.3317637,-0.4185067,-0.4029636,-0.3498856,-0.3492492,-0.3204289,-0.3478095,-0.3719593,-0.3325676,-0.2904547,-0.1495063,0.007816233,0.1574891,0.3735018,0.5059392,0.5700494,0.5801874,0.4270865,0.2550877,0.1630225,0.05213355,-0.06408548,-0.08138252,-0.006804966,0.0103471,-0.07926424,-0.2030925,-0.3198442,-0.3392563,-0.2817768,-0.2362053,-0.1884925,-0.1918532,-0.2174155,-0.2002361,-0.1713894,-0.07052129,0.1184385,0.3130756,0.4409863,0.4854434,0.4559013,0.3595394,0.3081998,0.2495324,0.05110732,-0.0714914,-0.001645388,0.06118854,0.07008167,0.115761,0.1508052,0.09585771,-0.08737461,-0.3714253,-0.4824483,-0.3960606,-0.4155543,-0.4134893,-0.2928952,-0.269633,0
