feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_reg,target_class
0,4.7139080459770115,172,1,1.7243618995181387,59062,190.22171628395188,14583830.413704945,0,0,0,35,2014,119.0,2019,0.1,1,174,7,4.08,22.86,wheel_shake
0,5.298103448275862,171,1,-7.835884059808661,87536,139.27120833713542,12565118.503728867,0,1,0,1,2015,107.7391980093802,2021,0.69,0,174,15,5.08,44.49,break_bug
0,4.594137931034482,171,1,-19.618085412222243,103187,130.76966305490896,8887760.597686138,0,0,0,8,2016,127.58453078456664,2018,0.1,1,174,20,4.62,42.3,wheel_shake
0,4.524942528735632,171,1,11.159314600492397,108130,133.20663723637193,7708144.193017061,0,0,0,39,2017,151.0,2018,0.1,1,174,18,3.22,42.78,engine_check
0,5.3243678160919545,171,1,7.142872239609039,62004,191.22961424642887,22480982.06855899,0,0,0,26,2014,106.49018541915352,2015,1.11,1,174,20,3.48,37.57,break_bug
0,4.107241379310345,171,1,-2.3043358704334302,95302,109.26270947866081,16031666.428979764,0,0,0,10,2016,184.7762604991148,2019,0.1,1,174,24,4.82,57.08,engine_overheat
0,5.152931034482759,173,1,-5.9161995716115685,84437,181.2243003411994,18285269.04492718,0,0,0,3,2015,105.20651818438624,2019,0.52,1,174,7,3.96,30.92,break_bug
0,4.0471264367816095,171,1,2.745786038260155,1243,162.8020334894736,14563127.994119154,0,0,0,5,2011,171.49987106854618,2016,0.1,1,174,8,4.54,23.68,engine_fuel
0,4.5120114942528735,172,1,5.667442199327134,26584,191.66879649711188,9470037.567035953,0,1,0,41,2012,171.50655449716027,2017,0.1,0,174,9,4.32,73.16,engine_check
0,3.9322413793103452,174,1,-7.142518291945395,2814,195.495874239337,14420244.134214517,0,0,0,37,2011,180.33742944196,2016,0.1,1,174,6,5.62,42.73,engine_ignition
0,4.572758620689655,171,1,0.8047121729680687,79545,99.47478591681899,10469000.773322972,0,0,0,15,2015,161.60087880132605,2019,0.1,1,174,22,4.84,57.33,engine_check
0,4.302126436781609,172,1,-13.42776553676066,51383,97.72268924515915,7037365.637187177,0,0,0,26,2013,164.91820014649304,2022,0.1,1,174,22,2.66,34.34,engine_fuel
0,4.421954022988506,172,1,-20.731126558262083,75096,166.50400710980495,17689795.572533,0,0,0,33,2015,200.0,2018,0.0,1,174,20,2.48,26.08,electro_bug
0,4.087643678160919,174,1,-0.48868170155783025,86086,165.187963738039,13822147.085286474,0,1,0,2,2015,185.0,2017,0.0,0,174,14,4.7,37.7,electro_bug
0,5.334540229885057,173,1,-12.250616914683793,82696,188.21901433825258,8937103.9810476,0,0,0,27,2015,106.5801126244114,2018,0.1,1,174,17,4.02,35.8,break_bug
0,4.526781609195402,169,1,0.8764918995580664,57624,169.19746468132985,14109002.523386283,0,1,0,18,2014,160.6789688128813,2018,0.31,0,174,9,4.08,53.68,engine_check
0,4.295977011494253,173,1,-14.565365086406104,63167,122.03550373515131,8560755.824296564,0,0,0,37,2014,172.20622436003742,2019,0.1,1,174,7,4.04,52.34,engine_ignition
0,4.045574712643678,173,1,-6.7536004603153295,84498,141.23020652295648,10326135.542915585,0,0,0,12,2015,188.654267623904,2015,0.1,1,174,22,4.48,60.68,engine_overheat
0,5.424367816091954,174,1,12.052603009071431,102461,132.15852778329054,10532525.484910222,0,0,0,1,2016,115.75335095016868,2017,1.1,1,174,19,3.68,25.54,break_bug
0,4.622471264367816,172,1,9.991573003748535,86453,173.05070520441197,8661363.553096374,0,1,0,37,2015,177.01286658835468,2020,0.27,0,174,14,5.56,87.51,engine_check
0,4.457816091954022,172,1,28.669912149301588,58680,149.8775752000349,8663739.143259823,0,0,0,40,2014,112.93450232401734,2014,0.1,1,174,17,3.88,34.49,gear_stick
0,4.353850574712644,173,1,0.7816557837669065,44058,143.1965755344294,15869014.694974456,0,0,0,23,2013,106.29585009889864,2017,0.1,1,174,7,3.16,28.62,gear_stick
0,4.300804597701149,171,1,-5.41801655077103,89492,155.49828079812832,15708349.50293544,0,1,0,45,2015,164.9580151985662,2021,0.1,0,174,16,4.4,37.44,engine_fuel
0,5.433448275862069,174,1,18.83098149875872,19784,199.46954169542522,12605818.308884509,0,0,0,25,2012,112.95927324568466,2017,0.5,1,174,5,4.28,32.94,break_bug
1,4.050287356321839,172,1,2.324853148312044,90581,100.76556006773787,6405335.484336419,0,0,0,0,2016,166.99395122245878,2019,0.1,0,174,2,5.6,77.74,engine_overheat
0,4.368620689655172,173,1,9.420890751926004,37841,141.5939457900858,10211189.67391632,0,0,0,47,2013,156.8480335773698,2017,0.0,1,174,19,2.36,27.44,electro_bug
0,4.713275862068966,167,1,-3.2770456881673207,119510,133.0839839790776,13967941.039633395,0,0,0,23,2017,159.0,2019,0.1,1,174,24,4.42,58.43,engine_check
0,4.575,171,1,1.0671090630372801,36546,181.27352898223998,12982753.51810617,0,0,0,31,2013,162.9898742461263,2018,0.37,1,174,23,4.3,54.84,engine_check
0,4.6354597701149425,173,1,-14.15122978553769,92312,188.96000232528453,19810807.589736998,0,0,0,17,2015,171.0,2016,0.39,1,174,22,3.94,54.31,engine_check
0,4.048965517241379,173,1,-1.064373063090566,68017,199.61108388807656,24548373.060071763,0,0,0,46,2014,181.01685484796457,2014,0.0,1,174,17,6.0,29.26,electro_bug
0,4.492931034482758,174,1,0.3985043182173086,86397,164.55196901611154,9390780.02010479,0,0,0,9,2015,188.4368121130952,2016,0.0,1,174,6,5.92,37.72,electro_bug
0,4.859022988505747,172,1,-19.985210887465918,89470,137.20157140493427,21162330.31299011,0,1,0,2,2015,168.0,2017,0.68,0,174,15,5.16,52.72,engine_check
0,4.847413793103448,172,1,-3.204338394121718,82733,198.09191543182692,10842447.566048447,0,0,0,21,2015,177.0,2016,0.1,1,174,19,4.16,74.55,another_bug
0,4.802183908045977,172,1,-24.86853184075888,117809,108.47478132724035,7423394.496613247,0,0,0,47,2017,185.35037423798485,2014,0.1,1,174,17,3.72,43.48,engine_check
0,4.132068965517242,172,1,0.2413949066542579,132161,187.0593296506043,15081865.959848031,0,0,0,15,2017,200.0,2019,0.0,1,174,24,4.24,26.23,electro_bug
0,5.424942528735632,174,0,-22.203867603158663,30175,194.1142104984972,10696664.308872342,1,0,1,1,2012,108.72429722530556,2015,0.1,0,174,10,4.74,44.57,break_bug
0,4.871896551724138,170,1,-4.068112343985875,62465,177.63567016625086,20327636.993894152,0,0,0,19,2014,200.0,2017,0.1,1,174,17,2.58,90.36,another_bug
0,4.257528735632183,174,1,6.075371685772818,85749,130.73033870481788,14421917.076151498,0,0,0,27,2015,179.26664960914928,2018,0.1,1,174,7,3.22,52.01,engine_ignition
0,4.55683908045977,173,1,-7.869930780707474,57697,117.25604828855663,10935642.021838216,0,0,0,3,2014,119.0,2017,0.1,1,174,19,3.08,21.54,wheel_shake
0,4.168390804597701,174,1,0.8849705038498794,147,146.60381443860365,14939546.237526767,0,0,0,41,2011,198.1125408095321,2017,0.1,1,174,23,3.0,50.09,engine_ignition
0,4.298103448275862,170,1,-7.9450070383924025,109933,108.64446823113367,10207253.883731812,0,0,0,20,2017,189.8274761759401,2021,0.1,1,174,19,3.52,55.09,engine_ignition
0,4.567988505747127,173,1,2.8971255936698768,78583,123.23510071235343,19183934.886401393,0,0,0,46,2015,187.0,2015,0.1,1,174,18,3.18,58.08,another_bug
0,4.526494252873563,172,1,-5.278125461701266,84435,199.56269126602356,8055369.116513163,0,0,0,4,2015,108.41344840053908,2020,0.1,1,174,7,4.9,25.86,gear_stick
0,4.29603448275862,174,1,8.306551432027836,18584,185.7191490929367,6761401.950797341,0,1,0,36,2012,183.66032168117843,2018,0.1,0,174,14,3.24,57.52,engine_ignition
0,4.54051724137931,173,1,0.8075758342987254,89528,164.78945983716974,16149969.284479234,0,0,0,1,2015,164.3116244889743,2014,0.1,1,174,5,2.94,50.07,engine_check
0,4.329137931034483,172,1,-13.225721067054916,4907,130.00325031092643,6314289.107174731,0,0,0,34,2011,161.76322578857065,2014,0.1,1,174,5,4.36,25.22,engine_fuel
0,4.675919540229885,170,1,-12.659579900950337,58695,185.00332552735654,16607283.682428492,1,0,0,27,2014,158.50322429837283,2020,0.1,0,174,3,4.02,49.98,engine_check
0,4.56867816091954,173,1,-0.4871508047203716,22261,107.05657748874172,6596599.410381081,0,0,0,8,2012,99.40808742247174,2014,0.1,1,174,23,3.42,28.07,gear_stick
0,4.576034482758621,171,1,2.605694375709227,60384,132.19960072790238,4565346.7427690625,0,0,0,44,2014,178.0,2020,0.1,1,174,6,3.48,87.16,another_bug
0,4.208390804597701,172,1,10.043601192591133,86476,98.95184901303179,11921403.331871446,0,1,0,33,2015,182.0445787879931,2018,0.1,0,174,9,3.78,65.69,engine_ignition
0,4.712471264367816,171,1,-18.568225662256893,132251,142.40492855017698,19226615.452698376,0,0,0,33,2017,185.5013972767091,2020,0.1,1,174,19,4.3,64.91,another_bug
0,5.082241379310346,174,1,-7.151181302258697,122683,169.39689050088958,7252884.160950438,0,0,0,23,2017,117.19502748202515,2016,0.12,1,174,19,3.5,26.82,break_bug
0,3.7585632183908046,172,1,22.107655438496405,24621,139.1068912799846,8696226.787853941,0,1,0,24,2012,168.50809500874198,2019,0.1,0,174,14,2.72,40.71,engine_fuel
0,4.095114942528736,171,1,-10.193503175700762,80359,186.92246441415438,9843008.096570121,1,0,0,10,2015,194.4645425490072,2019,0.1,0,174,13,4.46,78.65,engine_ignition
0,4.417183908045978,174,1,1.763440447395399,23321,140.67942815691617,11766679.436698493,0,0,0,8,2012,120.54075463721072,2021,0.1,1,174,23,4.64,40.47,gear_stick
0,5.326781609195402,174,1,-7.397079116569655,2206,186.52762713454712,14406987.114803651,0,0,0,12,2011,111.41647139949036,2020,0.1,1,174,8,4.06,33.55,break_bug
0,4.594022988505747,169,1,5.963264968714259,47600,166.57179368015997,11465845.949158221,1,0,0,6,2013,197.55265058279608,2018,0.0,0,174,12,2.8,48.56,electro_bug
0,5.289310344827586,170,1,-15.045742814839198,48613,162.72324760071746,16385950.287671326,0,0,0,7,2013,106.5664567658418,2018,0.1,1,174,5,4.3,26.58,break_bug
0,4.446206896551724,169,1,-0.1372563889480817,113248,148.2686656672941,3502557.269366429,0,0,0,10,2017,177.9213545933411,2020,0.44,1,174,24,5.3,62.56,another_bug
0,4.317183908045977,171,1,0.06327179497649175,47765,165.87876399395452,8714541.054732498,0,1,0,13,2013,194.0,2022,0.1,0,174,15,4.66,27.37,engine_overheat
0,4.543620689655173,172,1,-1.5873035124459847,87026,105.55279275862375,11512987.159966022,0,1,0,30,2015,148.73827289162776,2020,0.1,0,174,9,3.38,44.51,engine_check
0,4.107011494252873,171,1,11.516666251487798,56905,112.20955866533599,8331401.015641832,0,1,0,12,2014,166.27106645219112,2019,0.1,0,174,16,4.88,52.59,engine_ignition
0,3.916206896551724,172,1,2.0236158803262634,3028,105.63216911405107,15713161.187668815,0,1,0,35,2011,185.33961233674796,2021,0.0,0,174,16,3.8,32.86,electro_bug
0,4.624425287356321,168,1,-15.032660486017763,80627,198.34262717811143,14647175.252184667,0,0,0,8,2015,150.0,2021,0.1,1,174,23,2.88,53.78,engine_check
0,4.559827586206897,166,1,3.9295659914353105,1440,117.41956360119775,14853052.149132656,0,0,0,18,2011,161.0,2020,0.1,1,174,23,3.82,51.63,engine_check
1,5.200919540229886,173,1,7.273524240541722,135681,162.67829615705483,8138655.796124884,0,0,0,9,2017,105.6956817706418,2019,0.1,0,174,0,6.16,36.46,break_bug
0,4.611149425287357,172,1,6.771079394910846,81120,115.33227843511767,7053197.667436788,0,1,0,14,2015,109.53619303786871,2019,0.1,0,174,16,5.72,32.63,gear_stick
0,4.686781609195402,172,1,-12.589049080542754,45400,134.82834302608396,25797792.571298536,0,0,0,18,2013,200.0,2016,0.0,1,174,23,2.3,27.51,electro_bug
0,4.357068965517241,172,1,-2.987955498252335,73627,170.37832185919538,16533322.279289383,0,1,0,29,2015,200.0,2017,0.0,0,174,15,3.92,38.2,electro_bug
0,3.8382758620689654,173,1,9.163436044023577,131558,136.2666025587939,15748773.210572803,0,0,0,49,2017,189.84409110690984,2020,0.1,1,174,19,5.36,62.34,engine_ignition
0,4.076609195402299,173,1,22.753861505570207,70612,109.23809611959815,21896242.970119245,0,0,0,36,2014,198.32389317110048,2019,0.1,1,174,23,4.54,27.71,engine_overheat
0,4.662011494252873,170,1,-19.67215872115608,92235,96.853421474332,14987219.067380963,0,0,0,36,2015,119.45961493972298,2020,0.1,1,174,5,5.9,35.1,wheel_shake
0,4.792356321839081,168,1,-6.937218938013112,64189,138.36675640610738,12750978.367499394,0,0,0,18,2014,154.02200502555846,2019,0.1,1,174,17,3.78,31.93,wheel_shake
0,4.8420689655172415,168,1,-10.062713482237323,6183,182.49703543869077,13678544.504235879,0,1,0,9,2011,199.7735305440404,2017,0.1,0,174,9,3.7,62.88,another_bug
0,4.6947126436781605,170,1,-0.06869256655955745,75595,165.00950723363493,9626109.443884227,0,0,0,18,2015,185.90563909407464,2021,0.29,1,174,23,3.32,86.89,another_bug
0,4.706609195402299,173,1,4.720260063309917,79278,158.57389998370104,10776333.515057897,0,1,0,22,2015,159.0,2019,0.1,0,174,15,4.46,78.27,engine_check
0,4.582988505747127,170,1,-4.977385381789332,43648,155.40044958799962,18056781.720915288,1,0,0,18,2013,161.5654994070024,2018,0.1,0,174,3,3.34,62.37,engine_check
0,3.9001724137931033,170,1,-6.893903622965242,76262,180.0398901524814,26223185.019309536,0,1,0,36,2015,171.58597140417348,2015,0.1,0,174,15,3.66,33.18,engine_fuel
0,4.0135632183908045,172,1,8.720268281311856,97382,113.88050205839795,17004777.131606758,0,0,0,45,2016,198.0,2021,0.0,1,174,24,4.02,26.84,electro_bug
0,5.326896551724138,172,1,0.6519884379028418,3093,186.85783940885898,14287447.58293968,0,0,0,5,2011,111.552803276463,2020,0.1,1,174,22,5.32,30.39,break_bug
0,4.702183908045977,173,1,-1.8089427931204272,58219,177.50492628701537,18890160.436388716,0,0,0,47,2014,189.0,2019,0.83,1,174,7,5.32,46.35,another_bug
0,3.995172413793103,172,1,1.0711162587967724,109328,161.85900764180832,11878728.151125237,0,0,0,48,2017,169.30981183130672,2021,0.1,1,174,18,3.16,50.28,engine_ignition
0,4.193448275862068,174,1,-8.756352496139236,71773,182.5988231285619,11609755.69465618,0,0,0,47,2014,188.5402467491171,2021,0.1,1,174,18,5.2,40.8,engine_overheat
0,3.924367816091954,171,1,-1.5672031463509075,23772,160.8831239993693,8799950.993338326,0,0,0,15,2012,199.44206761049935,2015,0.1,1,174,7,3.58,53.68,engine_overheat
0,5.2699425287356325,172,1,-3.6431528872754715,63534,128.72277058031983,9377806.207455248,0,1,0,10,2014,120.1671685783652,2019,0.1,0,174,14,4.18,30.16,break_bug
1,4.793275862068965,143,0,3.5266757107507765,52932,197.54120692229372,9115999.583306326,0,0,1,29,2014,171.0,2021,0.1,0,174,25,5.8,100.42,another_bug
0,4.472241379310344,169,1,6.084646618410609,78146,141.30209310310275,12936381.390595613,0,0,0,25,2015,160.0,2022,0.28,1,174,24,3.76,67.21,engine_check
0,4.550689655172414,173,1,6.956751920551237,8876,168.0721967165431,16231954.475423468,0,1,0,10,2011,155.0,2019,0.1,0,174,15,3.66,45.08,engine_check
0,4.363908045977012,174,1,8.55965596585689,88730,140.42114723102998,9691785.484067053,0,0,0,19,2015,185.22913451356996,2015,0.0,1,174,19,3.36,31.7,electro_bug
0,4.402413793103448,174,1,14.897286918045854,82464,176.3171190436844,13831751.90128787,0,0,0,41,2015,179.50098609371742,2016,0.1,1,174,17,4.7,54.06,engine_ignition
0,3.9167241379310345,170,1,-5.884884282972186,68959,113.51988779187504,13271539.398576425,0,0,0,42,2014,167.6365142035967,2018,0.1,1,174,5,4.54,36.3,engine_fuel
0,4.425,173,1,12.12512120721097,76421,168.5647610899581,11893169.726268718,0,0,0,35,2015,116.28802376647,2015,0.1,1,174,5,6.06,27.09,gear_stick
0,5.361896551724138,172,1,13.401519125433012,43063,109.43226559076884,11284340.870781178,0,1,0,6,2013,117.2940431937672,2022,0.1,0,174,16,4.0,28.7,break_bug
0,4.412816091954023,172,1,-8.430745867247744,57184,101.54332291728572,17518929.82408311,0,0,0,7,2014,173.97069165376155,2020,0.1,1,174,20,4.34,44.86,engine_check
0,4.217528735632184,174,1,-19.01899364855157,43212,194.73300170629787,10457566.499698343,0,0,0,30,2013,170.0,2020,0.0,1,174,18,5.08,35.3,electro_bug
0,5.396551724137931,172,1,0.8014235155717693,25095,161.6165055704882,8993088.806503654,0,0,0,9,2012,125.96806875887286,2018,0.1,1,174,7,3.54,40.44,break_bug
0,4.206379310344827,171,1,-3.9615052560788664,90457,176.041522356141,11080950.98100222,0,0,0,31,2015,176.67433468793828,2015,0.1,1,174,19,4.56,32.55,engine_fuel
0,4.630862068965517,170,1,-9.015776632065279,40977,184.21297997907092,13040322.728814466,0,1,0,42,2013,156.0,2015,0.1,0,174,9,4.32,44.9,engine_check
0,5.453735632183908,174,1,15.20128298716999,102391,124.29275661087692,15269938.533866584,0,0,0,1,2016,109.35502673045175,2022,0.96,1,174,19,5.78,25.42,break_bug
0,4.201609195402299,173,1,-12.112403666362757,42849,191.19251852539907,19505902.340245683,0,0,0,41,2013,183.79126667332133,2019,0.1,1,174,5,3.74,46.41,engine_overheat
0,4.396264367816093,173,1,2.2312010898627213,43096,191.8578286115333,12305076.415309321,0,0,0,47,2013,200.0,2017,0.0,1,174,8,4.28,32.34,electro_bug
0,4.433390804597701,172,1,3.9643144987754555,69131,128.85250475142863,13709786.447998155,0,0,0,10,2014,200.0,2017,0.0,1,174,23,4.06,31.46,electro_bug
0,3.9155747126436777,173,1,-6.487841394602517,46592,173.21264412617023,14686733.957981303,0,0,0,8,2013,188.76619476419148,2014,0.1,1,174,19,3.92,58.98,engine_ignition
0,4.409655172413793,172,1,-8.099448023421665,84095,105.33719433281604,10396248.788732124,0,0,0,19,2015,145.10363039446585,2016,0.35,1,174,6,4.64,25.76,wheel_shake
0,4.179425287356322,169,1,5.313802987840863,66105,137.4849414821237,12023526.955129333,0,0,0,17,2014,169.6465262698295,2020,0.1,1,174,19,6.46,32.25,engine_fuel
0,4.012241379310344,174,1,9.351978511870787,105647,177.82477476927875,15196349.577210188,0,0,0,5,2016,181.29541569964903,2019,0.1,1,174,24,3.76,67.03,engine_ignition
0,4.19264367816092,172,1,6.366710938545641,42736,187.3066206270676,14283885.291379401,0,0,0,16,2013,193.72848926548724,2018,0.1,1,174,5,7.44,37.72,engine_overheat
0,4.642126436781609,168,1,6.521499923433036,942,191.2145252032783,11029529.49502117,0,1,0,5,2011,200.0,2020,0.4,0,174,9,4.18,80.53,another_bug
0,4.255172413793104,172,1,-0.28822914965281377,1990,162.8462304707249,11257529.31416304,0,0,0,42,2011,179.72965247919922,2016,0.1,1,174,5,4.68,46.22,engine_overheat
0,4.034252873563219,171,1,14.427257194153558,1638,174.6949093352149,17917821.83842257,0,0,0,41,2011,178.58954634854382,2018,0.1,1,174,6,3.94,41.89,engine_fuel
0,4.7267816091954025,170,1,1.8047888818465332,111218,145.39239816184542,23461372.216248535,0,0,0,5,2017,157.0,2021,0.48,1,174,17,4.14,44.13,engine_check
0,4.819195402298851,168,1,11.256561129663567,60429,162.84426588955068,13341194.304579753,0,0,0,26,2014,178.6100482370333,2020,0.1,1,174,8,3.6,89.47,another_bug
0,3.947701149425287,172,1,-2.668730469897579,39365,146.5515711798258,10342025.100593938,0,0,0,38,2013,187.74796075562335,2022,0.1,1,174,5,3.96,36.46,engine_fuel
0,5.5329310344827585,174,1,-0.5835873686618438,114326,196.69874691216955,12896964.346979788,0,0,0,34,2016,109.17469491341733,2021,0.63,1,174,24,5.4,26.47,break_bug
0,4.091839080459771,174,1,10.507079904269585,104414,147.0583979119966,10729676.605009973,0,0,0,17,2016,185.47244802570603,2017,0.1,1,174,18,3.74,66.59,engine_ignition
0,4.1689655172413795,173,1,12.264362097607219,76373,154.42936889912664,11655036.769355848,0,1,0,39,2015,188.84970864330256,2021,0.1,0,174,16,4.84,51.84,engine_ignition
0,4.027298850574713,172,1,-25.234314945309432,4370,167.35707866056302,11690199.610810831,0,0,0,17,2011,191.6489375877553,2020,0.1,1,174,8,4.58,26.23,engine_overheat
0,3.8972413793103446,169,1,11.484693242913659,90732,130.2113523496439,13657941.207688017,0,0,0,23,2015,197.9482413410476,2014,0.1,1,174,6,4.18,24.29,engine_overheat
0,4.098908045977011,173,1,0.42118091179897266,4287,158.8089210244838,10925374.0933359,1,0,0,28,2011,181.0145066612411,2018,0.1,0,174,13,4.06,45.01,engine_fuel
0,4.216896551724138,167,1,7.1844808742492035,81430,130.76833604246264,12441822.210375678,0,0,0,34,2015,158.93607171726043,2021,0.1,1,174,17,3.7,30.46,engine_fuel
1,3.9017816091954023,173,1,0.3926983832873103,76607,161.2751565987762,14993060.770340404,0,0,0,8,2015,172.2095915259032,2021,0.1,0,174,0,4.24,40.28,engine_fuel
0,4.862528735632184,172,1,9.815159347875095,81745,150.2558534888597,18887282.96484722,0,0,0,43,2015,176.0,2015,0.1,1,174,19,4.88,83.78,another_bug
0,4.267701149425288,173,1,2.751909252160188,77758,99.49022654838615,12001161.343105717,0,0,0,14,2015,110.49796735345028,2020,0.1,1,174,24,5.94,38.82,gear_stick
0,4.6451149425287355,173,1,-9.448214805800603,85592,144.85210351443232,19986642.190882027,0,0,0,30,2015,146.07247806839624,2016,0.26,1,174,20,3.9,35.21,wheel_shake
